rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Better than expected,"Had a slight issue with UPS delivering to the wrong address but that wasn't the sellers fault. In fact I immediately reach out to them when the package wasn't at my home and they were ready to help if needing to file a claim. After retreiving my package from the neighbors house, I was able to present this to my daughter for her birthday which was an upgrade from her iphone 7. She is so happy and loves the phone.",[],B08TFHC17C,B08TFHC17C,AEQANSENTPPSSGLKXFT4OPIV7ZSQ,1658060013098,0,True
4.0,good product,Good product would recommend to others,[],B09JF5ZHQS,B09JF5ZHQS,AFR43QIWIH2WV5JKDUH43PRHJHNQ,1660579548241,2,True
5.0,iPhone 8,El teléfono está bonito pero parece que no le dura mucho la carga de la batería,[],B07759SBP7,B07759SBP7,AEJQ2JSVVNBWJJODBFBJD4WEXXCQ,1618284808965,0,True
5.0,"Llego en excelente estado, ningún daño, batería al 90% y el despacho fue rápido, excelente compra.",Muy buen producto.,[],B09JF5ZHQS,B09JF5ZHQS,AEXQ3CO26ZBCWLYIQRNFYFV33I2A,1675609994678,1,True
5.0,Good purchase!!!,Great refurbished iPhone. Even came with screen protector already on it. I am more than happy with my purchase. Will definitely buy refurbished phone through Amazon again 🙂,[],B07759SBP7,B07759SBP7,AHE47Q7IRWX7FVNMBQDATN2GWSEA,1615996826424,0,True
1.0,BlueMarble Mobiles listed phone incorrectly,"Phone did not work on Verizon, only AT&T, seller listed incorrectly as a Verizon phone. This was a Christmas present for our daughter. We ended up buying a different phone from Verizon, spent more money, barely got in time for Christmas. Seller did respond to my message with ""No problem, just return phone"". Great, that didn't help!",[],B074F4HMSY,B074F4HMSY,AH37VZ46L5RXRM3COA5H6TV4353Q,1546468148278,0,True
1.0,very disappointed,Was locked and can't return due to a label to send back..very disappointed,[],B004YRBM1Q,B004YRBM1Q,AGUA6RZZMMHPDFI7EB4JXUPIOCAQ,1487420347000,0,True
5.0,Bueno bonito y barato,Se ve nuevo trabaja como nuevo y sobre todo el precio un regalo,[],B07759SBP7,B07759SBP7,AEWBKM64VTJNJXDTEVLIDK7HTXKQ,1682096266749,1,True
5.0,Happy customer,I am very pleased with my iPhone 8 Plus. I upgraded from an iPhone 6s. My old phone obviously had battery problems and I had to charge it several times during the day. I have not had to change this one until evening or bedtime. I am happy with the price. I like the size of the phone as well. I am definitely a happy customer!,[],B07759SBP7,B07759SBP7,AFGKLWDC2ZYO6RLXE4KJ27ETJIBQ,1614260030696,0,True
1.0,Defectuoso,Salió defectuoso. No sirve el touch de la pantalla,[],B00NPY1G56,B00NPY1G56,AGQSDG22N6PII6LE7N3ZVJRMPRPQ,1530716692108,0,True
2.0,iPhone,I’m trying to get in contact with the seller,[],B00NPY1G56,B00NPY1G56,AHDJY6E4BQKWKMF4HT3I37P2OZDQ,1546027038084,0,True
1.0,Speakers nearly Dead,"Phone’s speakers barely work, product was not properly tested.",[],B07759SBP7,B07759SBP7,AHLEAIDXWBUG3YVFBT3P3OBNRT2A,1620974293510,1,True
1.0,Don’t buy,"The camera didn’t work, took it to try and fix it and the repairer stated it was a mother board issue after waiting 2 weeks for the phone to be replaced, trying to give the benefit of the doubt I just went on ahead and requested a full refund! How could you sell inoperable phones???",[],B00NPY1G56,B00NPY1G56,AHKBYTTAFNI2YLO37KBM573WYEUQ,1536116206825,0,True
5.0,Nice phone but scene too small for me.  Needed pro max.,Battery seems to last short time,[],B09JFS4P67,B09JFS4P67,AFBMS4OOX46E3THL72765CGOFAUA,1680435750291,0,True
5.0,Wow! It’s virtually brand new!,They aren’t kidding when they labeled this Renewed Premium. This phone has only a couple slight scratches that you can’t see unless you hold it up to your face. The battery life is 100%. The screen is perfect. What else could you want??,[],B09JFMBNPH,B09JFMBNPH,AET4WRAUJFBBEX2YZ7RWUWUYLZDQ,1669150071938,1,True
5.0,Excelente,Buen producto,[],B07759SBP7,B07759SBP7,AGG2HGXCGDEZBNB7RJZF4UDF35HA,1680573539368,1,True
5.0,Good deal,Good deal,[],B07759SBP7,B07759SBP7,AHWRGV5N7CUUTKPDRYJLPUY7CEOQ,1576191280314,0,True
5.0,"Great phone, I love it","All was great the phone came in perfect condition, it works great was delivered on time, I am very please and recommend widely this seller I am happy wit my 8 plus iPhone 👊🏼",[],B082MRWDKN,B082MRWDKN,AFML5VLO2SG6WPOU42QKWCTTC7TQ,1609795519615,0,True
5.0,Wonderful phone and a wonderful shopping experience,Exactly as described. Wonderful phone and a wonderful shopping experience.,[],B07CQNF813,B07CQNF813,AGVVGVO7R6HKRICQJPNSCSICMX5A,1533529903463,5,True
4.0,Battery life.,So far so good. I just have a question on the battery,[],B07234GKN5,B07234GKN5,AFSZPF6BUXLJ2YX3ZHERW5RS2CEQ,1559601992645,0,True
5.0,Great value,"Great condition!!<br /><br />Feb 2020, 1 year forward and works like new.",[],B07759SBP7,B07759SBP7,AEHCLUSK4434FQDWMCFYM2ZDBRMA,1550319271511,0,True
5.0,Value for money,"Value for money. Condition was "" As New""",[],B09JFC8JGG,B09JFC8JGG,AGLUGVBULPDMRBPFZBAE5WI6SN2Q,1684723793387,0,True
4.0,Too expensive.,"Too expensive, I’ve got another one better price.",[],B09JF5ZHQS,B09JF5ZHQS,AGH55GCKUXRIF6QNSVI2KEL6P3AQ,1654055024253,1,True
5.0,No problem at all with the phones!,The phone still works fine I didn’t want to write review until I make sure it’s working the way it’s supposed to and it is working fine thank you guys!! By the way I bought two of the to replace 6+s for me and my wife without singing a contact. Great products we are enjoying them!,[],B07CQNF813,B07CQNF813,AHTLSUQHWP52NNV46ZBG2Q5JNWCQ,1582601534341,0,True
5.0,Very Happy,I was very pleased with the condition of this phone. It looks and works like it’s brand new. I was happy with the fast shipping. Highly recommend this seller.,[],B081MCRQG3,B081MCRQG3,AH32UM3D6KUBZU23O6S3LSETD57Q,1580776268181,5,True
5.0,No issues with this refurbished device,No issues great phone so far!,[],B09JFNJ82P,B09JFNJ82P,AF6VNRKNCSVQ2AROKCBRX6FD2XIA,1653537985930,0,True
3.0,Not As Advertised,"Advertised as 80%+ battery, delivered a 77% battery. Phone kills itself on idle in less than a day. Amazon ""Renewed"" is spotty service repair at best.",[],B07759SBP7,B07759SBP7,AGGRLE5ZEN7W4LQMDSV4TETEYIDA,1649243377017,0,True
2.0,Doesn't function as a new phone,"I bought this iphone 8 in January 2020. It was described as renewed and would work and look like new.  There was problems with the sound initially.  Then, after just seven months, it started to continuously shut off, even with it being charged. Now it won't even turn on.",[],B078P38R8L,B078P38R8L,AEEXNZ3DDJBRG73PLRY5ZYKBDVPA,1597157464785,5,True
5.0,Awesome,Great,[],B07759SBP7,B07759SBP7,AGVY2423A4TV7ZVJIMF45FBDRS3A,1577933248440,0,True
5.0,decent phone for okayish price.,2nd renewed phone i've bought off of amazon. totally worth it.,[],B07B9LFNM9,B07B9LFNM9,AFQI7YBWNPJ4WJZAWE22JFOFH7FA,1559716611384,1,True
5.0,Refurbished iPhone 8 Plus,"Just bought this phone, seems to be working fine. I am watching to see if there’s any changes before the 90 days return policy.  I have been sold a lemon before and will not be happy if it happens again. So far it’s good quality.",[],B07759SBP7,B07759SBP7,AE47YCRLI5ZHG32V2VGN5HGYIE4A,1550194177182,1,True
5.0,Great refurbished iphone,"Writing this review from the iphone.  Great quality, no dents, no scratches, just as new!!!<br /><br />Will keep buying Amazon refurbished products in the future!!!",[],B09JFC8JGG,B09JFC8JGG,AECZI6HKMSGJBVX46LW23MNXQ3WA,1681475755809,0,True
5.0,Sound and Camera is Great!,"This was a gift, there are no regrets and no issues with cell phone. I recommend it!",[],B07759SBP7,B07759SBP7,AFENKKN56YH7P7KU2W5KRDE36X6A,1564630494510,0,True
4.0,"So far, impressive performance 🏋🏿",Overall performance so far is above my expectations. It’s worth the price I paid.✌🏿,[],B07759SBP7,B07759SBP7,AEGG6UQ2KFLMXNFXKYV4CNQN6T6A,1646276858684,0,True
4.0,Pudo ser mejor,Estaba en una condición muy buena pero no excelente ya que tiene un defecto en la pantalla casi imperceptible hasta que le colocas un vidrio templado.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71Y0eIXEJLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Y0eIXEJLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Y0eIXEJLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71mKYKgwoGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71mKYKgwoGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71mKYKgwoGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFC967X,B09JFC967X,AGVEHHSWQ4B7R7OZR7NGXHKXAHPQ,1674670840899,1,True
5.0,Works perfect,I’m happy,[],B09JFN8K6T,B09JFN8K6T,AGL7R7VBHD2VRW2OKJZEYDYYF54A,1664615322828,0,True
1.0,I read other peoples reviews before I got it and some are happy with their purchase,"Phone is glitchy.  Doesn't recognize when I'm touching it so I can't do anything with it.  No phone calls, reading emails, accessing face book, nothing. I read other peoples reviews before I got it and some are happy with their purchase, I'm  not.  I'm getting that's with these refurbished phones its a mixed bag of what you will get.  Russian roulette with your hard earned money. Good luck!",[],B00NPY1G56,B00NPY1G56,AFYJRAJFHNJW5PKB4V664CW6LCNA,1527600129870,1,True
5.0,Great purchase,Phone came like brand new..Also came two days early..So far so good..I would purchase from them again in near future..I got iPhone 8 Plus..worth every penny,[],B07759SBP7,B07759SBP7,AHUYBBKI22NV7WBXAUUHIGUBQFYQ,1614220271585,0,True
2.0,Two Stars,Speaker problem,[],B004YRBM1Q,B004YRBM1Q,AFRAGFPWPCZHRZGO24PFJUJU6DSA,1483386382000,0,True
1.0,One of wasn’t unlocked,One of them was locked,[],B07759SBP7,B07759SBP7,AFQB7WC55EWXMJFBWP3YDMZNM6CA,1625174854513,2,True
2.0,It’s fine,Arrived at zero power,[],B09JFP3R1D,B09JFP3R1D,AFMQQO2HBZN23X6BG4QO57VGLITA,1686000260313,0,True
5.0,Great phone!,Thanks. This is an awesome phone.,[],B081MCRQG3,B081MCRQG3,AEUNKBDDOJF45GXLMTF7AUQQVCGQ,1637571992833,0,True
5.0,Great phone!,Thanks. This is an awesome phone.,[],B081MCRQG3,B081MCRQG3,AEUNKBDDOJF45GXLMTF7AUQQVCGQ,1637571992833,0,True
4.0,Low battery life,The phone on the exterior was in almost new condition. Battery capacity was only 78%. Somehow I expected a little better battery capacity.,[],B07759SBP7,B07759SBP7,AEMV2UFEQWFA4BW6UVABJJDGTQAQ,1637259959940,1,True
5.0,I really like the size of the 8+ and I also love the camera,I really like the size of the 8+ and I also love the camera,[],B07B9LWLR7,B07B9LWLR7,AEFEYNHUKW4VZCCIRG2TGE2RCZLQ,1561960405018,0,True
5.0,Very happy with phone no scratch marks look like brand new,Satisfied with phone excellent condition,[],B07759SBP7,B07759SBP7,AFIEYMKA6PXEJ526ZVOCQH45W56Q,1602479047363,1,True
1.0,Defectuosos,Pedí 2 teléfonos de 256gb y me vino uno se 64 y uno de 256. En ambos no funcinaban los parlantes,[],B07759SBP7,B07759SBP7,AEIJ4LLQNPPBGKWZSCHDFVBNIKBA,1574604784063,1,True
3.0,Working great Thus far,"Looks and functions good so far. Seen a couple scuffs but nothing big. Price a little high, but it works,  sooooo can’t complain. :)",[],B07B9LFNM9,B07B9LFNM9,AF4HQTNV4B2HFUDEWK7IBH4BAVAA,1559173728061,0,True
3.0,Working great Thus far,"Looks and functions good so far. Seen a couple scuffs but nothing big. Price a little high, but it works,  sooooo can’t complain. :)",[],B07B9LFNM9,B07B9LFNM9,AF4HQTNV4B2HFUDEWK7IBH4BAVAA,1559173728061,0,True
5.0,Nice,My son love he phone,[],B072KFCKYH,B072KFCKYH,AHKQIHPKUVTPUXRE7K6XX7CBULKA,1616499666222,0,True
5.0,Amazing.,"This is the best purchase I could have ever made. I had an iPhone 6s (very ancient) with the battery life span of a deer getting hit by a semi-truck going 60 mph. I charge this phone 1 time a day compared to charging my 6s about 10 times a day. A 3ft charging cord and a very cheap, plastic adapter came in the box as well as a very cheap and breakable sd card remover tool. My only complaint with this phone is it doesn't have a headphone plug, I ended up buying a headphone jack adaptor. So if you have a very ancient phone like I did and are planning on buying this phone or a newer iPhone, it's probably best that you invest in a headphone jack. That is if you're a music enjoyer.<br />With that being said if you plan on purchasing this phone, you won't (or you'll hardly)be let down.",[],B09JF5ZHQS,B09JF5ZHQS,AHQ6DH4BDF3VB2DA426OR4U5KBYA,1683130152120,2,True
5.0,Hi,Hi,[],B085PXWRCN,B085PXWRCN,AHVSSFERW4PGXUS7WVSBUALUSZZQ,1585872497605,3,False
3.0,Battery health did not met standards of Premium Renewed,"I selected to pay extra for a ""premium renewed"" device specifically to ensure that my refurbished/renewed device would a have a battery health and capacity of 90% or better. The device I received has only 86% capacity which does NOT met the standards specified for a ""premium renewed"" device. The screen and camera lenses do seem to be in good condition or perhaps replaced. But this degree of battery health is unacceptable if paying the premium price. Not sure if I will be keeping this device, as it does not fulfill the order placed.",[],B09JFC8JGG,B09JFC8JGG,AGPLVXWH4GUV6E3H335N6I4MELKQ,1678508917820,3,True
5.0,Love it wasn’t to sure but so far so good ...,Love it wasn’t to sure but so far so good will write again in a month....easy to get connected with a carrier,[],B00NPY1G56,B00NPY1G56,AEAR52WNN222VC4S42BRAVJ2XXFA,1520394512488,1,True
2.0,Don’t buy it.,No original charger and no ear phone. I don’t suggest anyone to buy this product. No box either. It’s like a toy.,[],B078P38R8L,B078P38R8L,AGNB564FR6K3MFUJ4D7XCN6WI53A,1617666638519,1,True
5.0,Very satisfied,Everything is going well with the phone I ordered and it got delivered earlier than it was supposed to be. I would order from this company again.,[],B07234GKN5,B07234GKN5,AEZFU3STIFW2D3CSVMOU4OBXYBIA,1610320330516,0,True
5.0,Phone great shape works perfectly,Works great very good condition,[],B07B9LFNM9,B07B9LFNM9,AGDXLLGWIA33C3EPFOHCKK4DCGCA,1661020581770,1,True
5.0,Still great device,"Great like new condition. Simple to use, light to carry, if just need a simple great value device for day to day use, it still a great phone.",[],B07759SBP7,B07759SBP7,AG22HTKPDS4B7273OZH3AHJNBAPQ,1673577164381,0,True
5.0,Good delivery. Great product. Excellent business,Good delivery. Great product. Excellent business,[],B078P38R8L,B078P38R8L,AEISPIYVKSNPRMEP45KP26I26PJA,1681608106530,0,True
1.0,Sprint locked iPhone received.,"Received sprint locked iPhone.<br />To check yours go to:<br />Settings -> general -> about,<br />Find line that says “Carrier Lock”.<br />Unlocked phone should say “No SIM restrictions”.<br />Unfortunately the iPhone I received says “SIM locked” and has a large yellow sticker in the back that says “To unlock this phone call sprint at…”","[{'small_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFC967X,B09JFC967X,AERFKQUHGGA6OFC7MX4G4N4ETVDQ,1652469871161,9,True
2.0,I tried to contact BuySpry and they sent me to you. We like the phone and want to keep it,We like everything except the microphone does not work,[],B07B9LFNM9,B07B9LFNM9,AGUSOCC7ORC26I7ACKRLULZWVSUQ,1562610472735,0,True
2.0,Battery below promised %,"The phone seems to be in very good condition however the battery is not up to the promised level when purchased. The site promises that the battery life will exceed 80% or better relative to new and out of the box the battery is showing 75% max capacity. ""Your battery's health is significantly degraded."" Based on the price paid I am going to have to go out and pay to have a battery upgrade put in. The charger and charging cable are also garbage. Due to what seems to be trash level accessories and a significantly degraded battery it took over two hours to charge the battery 5%. Be prepared to add $70-$90 of repairs and upgrades to your purchase once you receive it.",[],B078P38R8L,B078P38R8L,AEYUWEWFNX23ENP4IGZDD4PMHTTA,1643264174032,0,True
5.0,Good product,Works great,[],B07B9LFNM9,B07B9LFNM9,AGVS43BJXRUXJPHTVGPHFWNEJ5FQ,1551237864424,19,True
5.0,Great,"Phone came when it was supposed to and it really is unlocked for any carrier, all I had to do was put in my SIM card and worked perfectly fine. I will update if anything happens within 90 days",[],B078P38R8L,B078P38R8L,AHMDSSGNDBMATVNU25JGZO5Z63XA,1656681187870,1,True
4.0,I phone 12,This phone is amazing  am loving  it,[],B09JFC967X,B09JFC967X,AFS5KNJHS25XFL64NNWREPGANDDQ,1677588057491,1,True
5.0,Used phone was like new!,"I bought this phone as a gift to my 77 yr old mom. She loves it. Loooks like new, acts like new, very happy!",[],B07CQNF813,B07CQNF813,AHENTWC2RKM3DXWDVQGTSZS5SHCA,1579920613811,0,True
5.0,Looks Brand New!!,I haven't used it yet. But it looks brand new. will update once started using it.,[],B09JFN8K6T,B09JFN8K6T,AGEJMPSEVMRLETH7LH7H5BP33KAA,1672274614773,1,True
3.0,"Returned item, ordered by mistake.","Item was returned, ordered by mistake.",[],B09JFC967X,B09JFC967X,AFYL5ZETUBJJTXYKXSRVXADLLFOA,1669743999516,3,True
1.0,third party buys,"the charger cable was very loose in the port, camera started acting up right away and the phone never fully charged.",[],B078P38R8L,B078P38R8L,AFFRK2UPTODK2U6B44GIB72QDH7Q,1666494592312,0,True
1.0,ISN'T UNLOCKED!!!!!!!!!!,"I bought UNLOCKED, but work only with AT&T<br />I don't know how can i solve this problem",[],B005XYGFIY,B005XYGFIY,AEOHFEU5MZZEQU2KO2N6E6AZQWUA,1425672334000,0,True
5.0,I received the phone right on time and in very good condition ...,I really can’t say anything bad about the iPhone I am very satisfied.,[],B07759SBP7,B07759SBP7,AFYHEKZLYHOQX34A4SRZKKLYKQUQ,1679700134575,1,True
5.0,Fantastic,Love it,[],B01MT5GDD6,B01MT5GDD6,AFZFMBHQQRWQSXSDMYNOKCNAPSVA,1559443829633,0,True
5.0,Great phone!,"Phone is exactly as advertised, no problems so far. Great bargain!",[],B07B9LFNM9,B07B9LFNM9,AERWMZW3BFEWNSAOBLIVBXETPBBQ,1563353401824,0,True
5.0,Perfect 👌,Great condition  looks like new,[],B07234GKN5,B07234GKN5,AGBWGPE24SQKDM577CMCGSCI7UWA,1624732195293,0,True
5.0,Looks like New,Phone is in great condition like new with 100% battery health. Happy with the purchase.,[],B09JFN8K6T,B09JFN8K6T,AHJCPCFGORMVGMEAB2TINVIFDDCQ,1670719736688,1,True
5.0,Great Phone,Phone arrived quicker than expected and was in great condition.  I would use this seller again.,[],B078P38R8L,B078P38R8L,AH7BMBM4LGTU3AOLTGYGD6LZSCVA,1625440543427,3,True
1.0,One Star,seller lied about GB the phone is only 16 GB not 128,[],B00NI0BPTE,B00NI0BPTE,AE5HMSZI22TIRYD45RXJCKD3NCVQ,1491010835000,3,True
5.0,Buy it,It looks really really cool like 10x then my ipad,[],B07B9LWLR7,B07B9LWLR7,AHOW3RS7ZJRNNZGUKT3OHLF7PS5Q,1537319460585,8,False
5.0,0-used feeling,Excellent trade! I feel I got 0-used iphone. Thx.,[],B07759SBP7,B07759SBP7,AE6KKO7FUVEUXRJG63ZZY5TL7OYA,1564267694741,1,True
5.0,Works great,100% recommended,[],B09JF5ZHQS,B09JF5ZHQS,AHYRCQ4QG5BZFEQV5EXS2QNBOTVQ,1672720728000,0,True
3.0,Sound quality not good,Several people complained that it mic won’t work and speakers does not give good clarity,[],B09JFN8K6T,B09JFN8K6T,AGG7RU3KOU64LVCX4MFYMFIEXOOQ,1677425291720,0,True
5.0,Lo mejor,Excelente,[],B07759SBP7,B07759SBP7,AEHNTJI4LJGZQITT3UDPDGHO4XBA,1579273767581,0,True
5.0,Amazon: garantía de confianza,"El teléfono realmente IGUAL A NUEVO, un gusto comprar una y otra vez en Amazon !!!",[],B09JFC967X,B09JFC967X,AHR5XQJD6FQYXCVSR4AG7ERLUQ7A,1644694638247,3,True
5.0,Works perfectly.  Very pleased.,Works perfectly.  Shipped promptly.  No complaints.  Very pleased!,[],B07759SBP7,B07759SBP7,AFHTHKW6LNRCEVAPB7B4Y5TDLKDQ,1651353884981,0,True
5.0,Very good phone,Very nice phone seems to be new,[],B07759SBP7,B07759SBP7,AEMN5Z3S3MMTWLQEYAIHR7XHNLOA,1570992557525,0,True
5.0,Execelent phone made my son happy,Great phone for the price,[],B00NGOCER4,B00NGOCER4,AER5C4V5JEEHUAPO2CXA3OBMDRPA,1540485746609,0,True
5.0,Nice phone,It is great to use,[],B07B9LFNM9,B07B9LFNM9,AEA2BYCPJ3FU255EUYKGPHP5ZMKQ,1563492486657,0,True
5.0,It’s great,"Since this is a 6, there is gonna be a little problem but other than that, this phone is great.",[],B00NGOCER4,B00NGOCER4,AGAOT6BK6DSXSFDEKLQGWTQGZHVA,1535741268192,0,True
5.0,It’s great,"Since this is a 6, there is gonna be a little problem but other than that, this phone is great.",[],B00NGOCER4,B00NGOCER4,AGAOT6BK6DSXSFDEKLQGWTQGZHVA,1535741268192,0,True
5.0,For my son,He loved it,[],B07B9LFNM9,B07B9LFNM9,AHYPWXWAR7UXZ5UG3HZXUHBXB4RQ,1605596172240,0,True
5.0,Calidad y precio,"Lo recibí en perfecto estado ,no podría esperarlo en mejor condición.",[],B00NGOCER4,B00NGOCER4,AECSLDYBGEY5D4E7HEVVEX5IMU4A,1547084186144,0,True
5.0,Refurbished is OK!,"Great phone for a great price.  I was apprehensive to purchase a refurbished phone, but this one is flawless.  Not a scratch or ding.  Battery life charges to 100%.  Amazon gives a reasonable warranty period, so you're  covered there.  All in all, a very positive experience.  Use for personal use.",[],B07759SBP7,B07759SBP7,AG773EV5P5UNQEISZH62KEQBWXTA,1582672363499,2,True
4.0,Knowing the box and phone arent an original match would save time,"It would have been helpful to know the phone and the box didn't have matching serial numbers.  The phone was legit, the box came up stolen which meant the provider turned us down the first time, two trips, two days, couple emails, minor embarrassment.. . . the phone works and my jr. high daughter loves it.",[],B004YRBM1Q,B004YRBM1Q,AFPGHXIU5ZDCHRZZ64KM3M3PXEQA,1457072744000,0,True
5.0,Great purchase.,We have had this phone for over a month now and are very happy with our purchase.  The phone came with a charger.  Accepted an AT&T sim card without any problems.  Exterior of the phone was also in excellent condition.,[],B07GXZW3HX,B07GXZW3HX,AHTQQXUIM573CWMO4KR7JASVLNEQ,1574494162185,0,True
3.0,the phone started acting like screen froze but other than that calls,"After a week or two , the phone started acting like screen froze but other than that calls, and text message are working fine.",[],B004YRBM1Q,B004YRBM1Q,AF64NKJILO67ZILSD6LHXXR7OYRQ,1519161805696,0,True
5.0,Good quality,"Couple months with it and it’s working wonderful, very worth it",[],B07759SBP7,B07759SBP7,AGXKEGXQJNPTJW3ELIL4JN5PKNUQ,1655498078749,0,True
1.0,Had errors and only worked for a bit,Battery was not in great shape and was degraded...<br />Brought a new phone through apple,"[{'small_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B078P38R8L,B078P38R8L,AGYEO3QCNTMKQIIKLONKMKLBVZBQ,1661622151256,1,True
1.0,No es muy bueno,Para hablar,[],B078P38R8L,B078P38R8L,AHKMXZQST67M36RGBCKUCE5YXLPA,1669663071085,0,True
2.0,Did not receive what was listed for the item description,The description was for a gold iPhone 12 Pro and that there would be no visible cosmetic damage that could be seen with in arms length and that it would arrive clean. The phone was filthy and the protective plastic on the screen was dirty and there was hair and dirty stuck under the applied screen shipping plastic and there are multiple deep scratches on the screen that are definitely visible from arms length and the cameras on the back of the phone were also filthy and had hair and fingerprints all over it. I just received it and have not turned it on yet but will update if there are any issues with it running or charging,[],B09JFC967X,B09JFC967X,AE4ZEMKFFGYAHRLK6PVNS52HGLDA,1671846983348,2,True
5.0,Me gusta mucho mucho,Gracias Amazon me encantó,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61BiRoKe6VL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61BiRoKe6VL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61BiRoKe6VL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07B9LFNM9,B07B9LFNM9,AFNQX54ZQJDGLJWZBSN2AXUG3EJA,1637964644073,0,True
5.0,Very good,Very good,[],B00NGOCER4,B00NGOCER4,AG62LO3A4NQNZ6K3DENGYJ2HTL6A,1548006467741,0,True
5.0,Outstanding quality,"I was skeptical at first about purchasing a second hand phone on Amazon. Then after I thought about how good they are with returns and refunds, I figured that I really didn’t have anything to lose. I tried it out and man, I am impressed!!! It came virtually flawless!! Only one minute very time Knick at the top corner is all I have found wrong with this phone. The battery was at 93%. Everything else is perfect!! Great job Amazon!!! Great job on finding quality, genuine thoroughly inspected phones!!! My next phone purchases from here on out will now be renewed premium devices from Amazon!! The warrant and quality is unmatched!!",[],B09JF5ZHQS,B09JF5ZHQS,AF2UY6RULYHVHAL6FXHM2A2BEJ6Q,1684170323646,1,True
1.0,STOLEN PHONE,The phone was reported stolen December 2019. Cost me more money as it locked up my SIM card from my other phone with my carrier when trying to switch over. I hope they will fix this problem.,[],B07759SBP7,B07759SBP7,AEPMEIHOILEQ6DMJGU7Y4WQVSL7Q,1638756408785,1,True
5.0,Great phone!,Great phone! No scratches in excellent shape. Holds charge for a long time.,[],B07JQSLZXZ,B07JQSLZXZ,AH4GQA2ZQ6Q36AY5IC63O3UXE3MQ,1576548597863,0,True
1.0,not worth buying,did not charge more than 50% after several hours and speaker is much quieter than it should be,[],B09JF5ZHQS,B09JF5ZHQS,AFQV3HOG7BTUM2UK6KBJ4GNCOXYA,1650086864076,5,False
5.0,Five Stars,Love it worth every penny .  Good phone it wasn't unlock but he fix it no problems.,[],B004YRBM1Q,B004YRBM1Q,AEQSBIKYLYALNECAPJSA6CPKHQDQ,1451874635000,0,True
3.0,Never by amazon renewed,"I would not buy from these sellers and I will most likely never buy from amazon again. Because when I received this phone it had above 80% battery health but experienced shutdowns from it being a bad battery, also the screws that hold the vibrator motor were loose so it made an awful sound when pressing it when it would ring, due to them not putting the back together properly. Even though this is a amazon renewed device neither amazon nor the seller would step up  for putting out a defective product. The 3 month warranty means nothing other than a refund. Even though it’s says you can get a replacement, you actually don’t. After three of frustration I just took it to a repair shop and got it fixed for 20$.",[],B07759SBP7,B07759SBP7,AEXKEW2YB5R3637HUGBRD334JBXA,1587138498982,0,True
5.0,Amazing Phone,I started using iPhones about 6 years ago. This one makes 4 I own. They all work fine I just have several people in the family that use them too and I have a spare for all of us. Crazy I know.,[],B07759SBP7,B07759SBP7,AGABLCMAAQXFHH44GX3TFHP357KA,1655158370587,2,True
5.0,Five Stars,Excellent,[],B004YRBM1Q,B004YRBM1Q,AEN2YNMVTDKRVS4SHCGGUTRT45UQ,1445623161000,0,True
2.0,Wrong carrier,"The phone itself is fine but it is locked to At&t, it literally says in the product description that its for sprint but i got sent an AT&T one. Pretty dumb but at least I can return it.",[],B07B9LFNM9,B07B9LFNM9,AEEPQ4Y2TFBF7IR6KWXFU27LUAKQ,1581451922034,0,True
